,CountryCode,CountryName,Year,elec_energy_prod_hydroelectric_percent,elec_energy_prod_naturalgas_percent,elec_energy_prod_nuclear_percent,elec_energy_prod_oil_gas_coal_percent,elec_energy_prod_renewable_percent,elect_access_percent_population,elect_consumption_Kwh_per_capita,female_population_percent,gdp_growth_annual_percent,population_0_14_percent,population_15_64_percent,population_65_plus_percent,population_density,population_largest_city,rural_population_percent,surface_area,total_population 
3335,MCO,Monaco,2013,,,,,,,,,,,,,18764.0,,0.0,2.0,37528.0
3336,MDA,Moldova,1990,1.58436594537945,42.278527834288894,0.0,98.4156340546206,0.0,92.21566,3235.38961038961,52.33712959835611,-2.3999998249418,27.914944476702495,63.792467382841,8.29258814045646,128.749085588881,654352.0,53.238,33760.0,3696000.0
3337,MDA,Moldova,1991,2.31924508240298,40.530303030303,0.0,97.680754917597,0.0,,3438.4449244060497,52.31238376232571,-16.0000002534476,27.8957385502318,63.6270910205868,8.47717042918139,129.027763263316,649577.0,53.331,33760.0,3704000.0
3338,MDA,Moldova,1992,1.99907378820624,45.08335906143871,0.0,98.0009262117938,0.0,,2965.19158121964,52.2915851486705,-29.0999999089028,27.7204231378242,63.6209486317776,8.6586282303982,129.097432681924,644831.0,53.425,33760.0,3706000.0
3339,MDA,Moldova,1993,3.23080899457224,46.842422675971406,0.0,96.7691910054278,0.0,,2583.89624425831,52.2732375071773,-1.19999997708516,27.4169389806824,63.7614829017159,8.82157811760166,128.564977246674,640132.0,53.519,33840.0,3701000.0
3340,MDA,Moldova,1994,2.9315617420647504,54.202256669830206,0.0,97.0684382579353,0.0,,2221.34922785153,52.2552930346732,-30.900000250155,27.034851764276,64.0221440746447,8.943004161079289,128.262153803385,635461.0,53.613,33840.0,3691000.0
3341,MDA,Moldova,1995,4.24918032786885,65.8754098360656,0.0,95.7508196721311,0.0,,2094.36534906951,52.23634861014379,-1.3999990098423505,26.6012718819326,64.3880433695422,9.01068474852516,127.753988945667,630824.0,53.706,33850.0,3675099.0
3342,MDA,Moldova,1996,4.9795918367346905,71.2925170068027,0.0,95.0204081632653,0.0,,1979.41625215255,52.2152561028096,-5.200000510618651,26.021271965351897,64.80145864375521,9.17726939089293,127.498453088608,626214.0,53.8,33850.0,3667748.0
3343,MDA,Moldova,1997,5.9215625484421,83.2119051309874,0.0,94.0784374515579,0.0,,1863.0576037269896,52.192439038108205,1.59999999999998,25.471098601121,65.25292939372889,9.27597200515015,127.071947699691,621651.0,53.899,33840.0,3654208.0
3344,MDA,Moldova,1998,5.84496124031008,82.97674418604649,0.0,94.1550387596899,0.0,,1859.4301470789496,52.16990181695071,-6.499999949509999,24.9019109957492,65.7661381333935,9.33195087085732,127.064806762445,617115.0,53.998,33840.0,3652732.0
3345,MDA,Moldova,1999,6.23655913978495,88.4367245657568,0.0,93.7634408602151,0.0,,1742.52762749448,52.1507147980598,-3.4000003320999803,24.2388388999756,66.38370653391,9.37745456611438,126.90959390333,612612.0,54.098,33840.0,3647001.0
3346,MDA,Moldova,2000,6.724937566892621,89.7609703888691,0.0,93.2750624331074,0.0,95.05585,1638.09569863875,52.1369226257579,2.10000027670804,23.4551382879864,67.1223264068737,9.422535305140013,126.739979802904,608135.0,54.197,33840.0,3639592.0
3347,MDA,Moldova,2001,6.29277249207144,91.1700884660324,0.0,93.7072275079286,0.0,,1804.5073857306,52.1303362335752,6.10000004243192,22.515806306180394,67.9136583735375,9.57053532028212,126.456872235958,603704.0,54.296,33840.0,3631462.0
3348,MDA,Moldova,2002,6.507854306922151,91.0063870188158,0.0,93.4921456930779,0.0,,1872.4493260120896,52.1296149758407,7.80000010578625,21.4771322546531,68.80449796212129,9.71836978322564,126.164362572692,599299.0,54.395,33840.0,3623062.0
3349,MDA,Moldova,2003,6.31385027633562,90.28638419025292,0.0,93.6861497236644,0.0,,2101.92771737957,52.1297384318954,6.60000042603642,20.4001691402469,69.7530686633654,9.84676219638774,125.853415543247,594926.0,54.494,33840.0,3612874.0
3350,MDA,Moldova,2004,6.47099210435977,93.3230346721593,0.0,93.5290078956402,0.0,,1960.9067285988,52.1237787033368,7.41006248644696,19.3901359240452,70.68741597903791,9.92244809691695,125.49865933071,590578.0,54.593,33850.0,3603945.0
3351,MDA,Moldova,2005,6.29382303839733,93.5392320534224,0.0,93.70617696160272,0.0,,2047.7377115571496,52.107062859407904,7.48716456510657,18.5156625996012,71.5576398240665,9.92669757633234,125.150102690848,598481.0,54.692,33850.0,3595187.0
3352,MDA,Moldova,2006,6.199638217398451,93.7839171188949,0.0,93.80036178260158,0.0,,2163.05381359915,52.0774125493316,4.798521975884871,17.9169247302125,72.03687355099379,10.0462017187937,124.802763950291,610975.0,54.791,33850.0,3585209.0
3353,MDA,Moldova,2007,6.383338977311209,93.6166610226888,0.0,93.6166610226888,0.0,,1996.41590087534,52.0373582491675,3.0679435266871296,17.4264053488239,72.45313566151441,10.1204589896618,124.513871967139,623730.0,54.89,33850.0,3576910.0
3354,MDA,Moldova,2008,6.45964795748921,93.3576884755895,0.0,93.5403520425108,0.0,,2028.22995830938,51.99274269502,7.76484640479893,17.0462992512104,72.797511558759,10.156189190030698,124.277091238208,636769.0,54.989,33850.0,3570108.0
3355,MDA,Moldova,2009,5.77605679251371,93.4494998386576,0.0,94.2239432074863,0.0,,1740.79903432911,51.95222535794479,-5.9895798525995305,16.7496416462373,73.08820007163409,10.1621582821286,124.120304939604,650043.0,55.064,33850.0,3565604.0
3356,MDA,Moldova,2010,6.6579420906265305,92.8676590871912,0.0,93.3420579093735,0.0,98.6,1722.88671254855,51.9223363152693,7.09407176187239,16.5160682514776,73.3368458137786,10.1470859347438,124.169310140482,663594.0,55.114,33850.0,3562045.0
3357,MDA,Moldova,2011,6.08365019011407,93.5706878672658,0.0,93.9163498098859,0.0,,1470.23050090646,51.9050539615495,6.41435073842888,16.246044752932402,73.60490714258209,10.1490481044855,124.097535469028,677427.0,55.141,33850.0,3559986.0
3358,MDA,Moldova,2012,4.63633229920717,95.0879007238883,0.0,95.3636677007928,0.0,100.0,1514.53047448265,51.8988630970115,-0.7000003508753989,16.0358392187602,73.8882396336073,10.0759211476325,124.03801791128,691548.0,55.143,33850.0,3559519.0
3359,MDA,Moldova,2013,,,,,,,,51.9026863446968,9.39680640946558,15.8842520608958,74.1557703854517,9.959977553652507,123.918445520075,705964.0,55.121,33850.0,3558566.0
3360,MDG,Madagascar,1990,,,,,,9.2,,50.07193103074351,3.1300294278687297,45.1333655875366,51.8268662962803,3.03976811618304,19.8538054132132,948098.0,76.434,587040.0,11545782.0
3361,MDG,Madagascar,1991,,,,,,,,50.0920344113979,-6.309534393100849,45.23868055742911,51.72907113279609,3.03224830977486,20.459928809712103,995856.0,75.881,587040.0,11898267.0
3362,MDG,Madagascar,1992,,,,,,,,50.11192606853661,1.18615228657475,45.1408479472964,51.83097969087971,3.02817236182392,21.088659421535898,1046090.0,75.319,587040.0,12263899.0
3363,MDG,Madagascar,1993,,,,,,,,50.13100425629379,2.09655981924968,44.95274545819221,52.02213500556479,3.0251195362430296,21.7420366612787,1098709.0,74.749,587040.0,12643864.0
3364,MDG,Madagascar,1994,,,,,,,,50.1485304093927,-0.0716082564920271,44.8258839852347,52.154480828396,3.01963518636931,22.422798087835695,1134427.0,74.464,587040.0,13039754.0
3365,MDG,Madagascar,1995,,,,,,,,50.164013806775,1.71221317582496,44.8223255617569,52.1667752212484,3.01089921699464,23.1325893317743,1169444.0,74.204,587040.0,13452526.0
3366,MDG,Madagascar,1996,,,,,,,,50.177415746249,2.1489150482302097,44.9291078948494,52.0546659476875,3.0162261574630698,23.8722117137256,1205593.0,73.942,587040.0,13882646.0
3367,MDG,Madagascar,1997,,,,,,,,50.188841151997,3.6934926062314,45.12291964702379,51.8637312141978,3.0133491387784,24.6401606080407,1242754.0,73.679,587040.0,14329239.0
3368,MDG,Madagascar,1998,,,,,,,,50.19815425640351,3.9323364428415,45.3417979215354,51.6546480467362,3.00355403172835,25.4328936960484,1281115.0,73.414,587040.0,14790245.0
3369,MDG,Madagascar,1999,,,,,,,,50.2052340665553,4.65911570041995,45.4827506612967,51.528056714563206,2.98919262414009,26.2455153557795,1320660.0,73.147,587040.0,15262817.0
3370,MDG,Madagascar,2000,,,,,,11.39801,,50.2100914390144,4.760065098911981,45.49899646302521,51.529421343959,2.97158219301585,27.074338824500497,1361482.0,72.879,587040.0,15744811.0
3371,MDG,Madagascar,2001,,,,,,,,50.21270014530271,6.017824403090559,45.545769411448205,51.484417089750096,2.96981349880175,27.918573099013,1403449.0,72.609,587040.0,16235767.0
3372,MDG,Madagascar,2002,,,,,,,,50.21327938664541,-12.673788136279,45.4589914967284,51.575645572793896,2.9653629304777205,28.7788097121436,1441214.0,72.337,587040.0,16736029.0
3373,MDG,Madagascar,2003,,,,,,,,50.21237991275871,9.7848921313329,45.2761176612144,51.7668172876339,2.9570650511517,29.654494961653494,1479995.0,72.064,587040.0,17245275.0
3374,MDG,Madagascar,2004,,,,,,,,50.2106498165579,5.25700360420996,45.0528889033256,52.004504551417504,2.94260654525688,30.5453915465832,1519875.0,71.789,587040.0,17763367.0
3375,MDG,Madagascar,2005,,,,,,,,50.2085028895496,4.60289996515068,44.8160438752713,52.2620507792232,2.9219053455054103,31.4516525088558,1560716.0,71.186,587040.0,18290394.0
3376,MDG,Madagascar,2006,,,,,,,,50.20616824627089,5.022607002324901,44.5742085375066,52.5112092878998,2.9145821745936096,32.3728875055886,1643372.0,70.575,587040.0,18826129.0
3377,MDG,Madagascar,2007,,,,,,,,50.2034971705946,6.24057845116124,44.3225247019635,52.7759157475924,2.9015595504441603,33.3098858204079,1730644.0,69.957,587040.0,19371031.0
3378,MDG,Madagascar,2008,,,,,,,,50.2001174498783,7.12851353881621,44.0519846690873,53.0632618446777,2.88475348623496,34.265567286859,1822681.0,69.33,587040.0,19926798.0
3379,MDG,Madagascar,2009,,,,,,,,50.1955190028585,-4.01386058280512,43.747617183814,53.3865678986613,2.86581491752467,35.243845651202,1919339.0,68.702,587040.0,20495706.0
3380,MDG,Madagascar,2010,,,,,,14.3,,50.1894396896478,0.263110855703317,43.4086771945411,53.74492185120621,2.8464009542526902,36.2477765931836,2021267.0,68.071,587040.0,21079532.0
3381,MDG,Madagascar,2011,,,,,,,,50.18190295645989,1.4543921677091298,43.0872240694129,54.0751922136891,2.83758371689812,37.2620373155493,2128608.0,67.438,587295.0,21678867.0
3382,MDG,Madagascar,2012,,,,,,15.4,,50.17324609800429,3.02753604385535,42.7436560609894,54.430790375047295,2.82555356396331,38.3188580169991,2241809.0,66.804,587295.0,22293720.0
3383,MDG,Madagascar,2013,,,,,,,,50.163926831824895,2.2634995839616296,42.3893120377419,54.7937480318595,2.8169399303986604,39.40281368167761,2361030.0,66.168,587295.0,22924557.0
3384,MDV,Maldives,1990,,,,,,93.51566,,48.7375604335533,,47.51567127731551,49.695087799479296,2.7892409232051403,726.666666666667,,74.16,300.0,218000.0
3385,MDV,Maldives,1991,,,,,,,,48.8967546998946,,47.527058680111104,49.6429908657907,2.8299504540982,756.666666666667,,74.224,300.0,227000.0
3386,MDV,Maldives,1992,,,,,,,,49.05169601741979,,47.491453190597,49.64351226207671,2.8650345473262298,780.0,,74.287,300.0,234000.0
3387,MDV,Maldives,1993,,,,,,,,49.1900995657415,,47.35605897990521,49.74159140069021,2.90234961940458,806.666666666667,,74.351,300.0,242000.0
3388,MDV,Maldives,1994,,,,,,,,49.29812336111301,,47.0347977749403,50.011882560027104,2.95331966503264,816.666666666667,,74.414,300.0,245000.0
3389,MDV,Maldives,1995,,,,,,,,49.368284331089896,,46.486401385445006,50.4888416578108,3.0247569567442,850.0,,74.362,300.0,255000.0
3390,MDV,Maldives,1996,,,,,,,,49.3957669023522,,45.6090084261442,51.25467905171221,3.13631252214365,873.333333333333,,73.992,300.0,262000.0
3391,MDV,Maldives,1997,,,,,,,,49.389022398110704,,44.57099525780271,52.1690742340616,3.25993050813568,880.0,,73.621,300.0,264000.0
3392,MDV,Maldives,1998,,,,,,,,49.3673508649904,,43.3845618812247,53.2224409157504,3.39299720302487,903.333333333333,,73.245,300.0,271000.0
3393,MDV,Maldives,1999,,,,,,,,49.356355647548,,42.0952484703234,54.3707899849302,3.5339615447464503,933.333333333333,,72.866,300.0,280000.0
3394,MDV,Maldives,2000,,,,,,96.35585,,49.3722894316366,,40.7419824241041,55.5791343300616,3.67888324583428,953.333333333333,,72.294,300.0,286000.0
3395,MDV,Maldives,2001,,,,,,,,49.4199048012955,,39.2309094350469,56.913823440753205,3.85526712419996,973.333333333333,,71.141,300.0,292000.0
3396,MDV,Maldives,2002,,,,,,,,49.4911200184734,5.733744145353531,37.7356994902584,58.23772087941629,4.02657963032533,990.0,,69.958,300.0,297000.0
3397,MDV,Maldives,2003,,,,,,,,49.57490949029821,14.1814668902385,36.2686273712186,59.5411463206281,4.190226308153339,1013.33333333333,,68.748,300.0,304000.0
3398,MDV,Maldives,2004,,,,,,,,49.6550712363754,14.1000662901751,34.8523091388617,60.8064897955101,4.3412010656281605,1040.0,,67.51,300.0,312000.0
3399,MDV,Maldives,2005,,,,,,,,49.7202985231237,-8.60405030540358,33.514991736838,62.010112536397294,4.474895726764769,1070.0,,66.25,300.0,321000.0
3400,MDV,Maldives,2006,,,,,,,,49.7691573598824,20.6543257373805,32.317002398700104,63.0812978772794,4.60169972402053,1110.0,,64.966,300.0,333000.0
3401,MDV,Maldives,2007,,,,,,,,49.80523905361079,10.7908823611813,31.204538611476497,64.0806300809787,4.714831307544809,1163.33333333333,,63.697,300.0,349000.0
3402,MDV,Maldives,2008,,,,,,,,49.830543320478704,12.4767561784896,30.2093911396585,64.9819640776759,4.80864478266558,1206.66666666667,,62.447,300.0,362000.0
3403,MDV,Maldives,2009,,,,,,,,49.8474196006893,-5.5114389423709,29.367671320088306,65.75924435207659,4.87308432783514,1200.0,,61.219,300.0,360000.0
3404,MDV,Maldives,2010,,,,,,99.9,,49.8585281515448,5.96267336989207,28.693377433661603,66.39945876869879,4.90716379763963,1223.33333333333,,60.016,300.0,367000.0
3405,MDV,Maldives,2011,,,,,,,,49.863563071071205,8.7093389296957,28.2453974685339,66.874472119025,4.88013041244116,1256.66666666667,,58.841,300.0,377000.0
3406,MDV,Maldives,2012,,,,,,100.0,,49.862680784300096,2.49648999649,27.9235072516726,67.245234428697,4.83125831963042,1283.33333333333,,57.697,300.0,385000.0
3407,MDV,Maldives,2013,,,,,,,,49.85830691718571,4.69979355010273,27.715736618904,67.5091352877011,4.77512809339496,1310.0,,56.584,300.0,393000.0
3432,MEX,Mexico,1990,20.2681353971529,12.4830580902475,2.53545930920172,72.77122163039441,4.42518366325095,96.0,1161.9751493656,50.2663469074028,5.06830631231927,38.9710994834166,56.772284035524905,4.25661648105855,44.0388919468093,15642318.0,28.581,1964380.0,85609404.0
3433,MEX,Mexico,1991,16.9977444193824,16.1204013377926,3.29936999299992,74.31204791164349,5.390837675974179,,1268.20310043568,50.2826489886202,4.22225071565867,38.33878353616071,57.3323099234036,4.32890654043573,44.9328470382469,15908157.0,28.184,1964380.0,87347208.0
3434,MEX,Mexico,1992,19.6968328516378,15.4707068882466,2.9496327071290898,71.3948097302505,5.95872471098266,,1287.54286427625,50.300833094649,3.62865871385674,37.73815371181,57.8590148362963,4.4028314518937,45.8396784896731,16178890.0,27.791,1964380.0,89110043.0
3435,MEX,Mexico,1993,19.3369351307924,15.3855225431737,3.63447406632123,70.9691685154747,6.05942228741164,,1279.90665165596,50.3190634419757,4.06142585407207,37.17873946397471,58.3436018426246,4.47765869340067,46.7538244296407,16453467.0,27.402,1964380.0,90887097.0
3436,MEX,Mexico,1994,13.6259523825706,15.9082722199944,2.88110595319817,78.0970699580646,5.395871706166611,,1363.2204312577198,50.334977041270506,4.72735482911108,36.66279481458879,58.7843720490051,4.55283313640609,47.6677198487615,16733092.0,27.015,1964380.0,92663664.0
3437,MEX,Mexico,1995,18.0810256949188,16.1053018758867,5.54555724869949,70.8042141768693,5.569202879512369,,1378.34596493251,50.3469941726168,-5.758682379897809,36.187709597216,59.1842682278425,4.62802217494146,48.5747812443736,17017469.0,26.632,1964380.0,94426946.0
3438,MEX,Mexico,1996,19.3886549051287,16.446009360720698,4.85795507100705,71.15812711587441,4.59526290798991,,1445.32676742803,50.3548938774326,5.87476668289335,35.7783158565178,59.513807770729,4.7078763727532,49.4774608400422,17307081.0,26.33,1964380.0,96181710.0
3439,MEX,Mexico,1997,15.4357830312091,16.1611147449075,6.106335264436551,74.3721967856475,4.08568491870678,,1514.63620551576,50.359238740138295,6.96288880136974,35.4041275628773,59.8079158383399,4.7879565987828,50.3746624141567,17600805.0,26.071,1964380.0,97925825.0
3440,MEX,Mexico,1998,13.598511204621,17.481749003236,5.11635355576908,77.1787990236683,4.1063362159416,,1571.84970709147,50.360301331599295,4.70184241601579,35.0470774542701,60.086793741455296,4.8661288042746,51.252500835926895,17899928.0,25.814,1964380.0,99632299.0
3441,MEX,Mexico,1999,17.2559547308856,17.750230293459698,5.26490327674694,73.658639294644,3.82050269772338,,1610.94623823044,50.3585665042274,2.66701314742662,34.6839050636355,60.3762465737706,4.9398483625939,52.0931968414826,18204136.0,25.559,1964380.0,101266570.0
3442,MEX,Mexico,2000,16.2275868486656,20.3078701322872,4.02640845932696,76.02423387550999,3.7217708164974495,98.0,1717.44403847966,50.3544781617956,5.296473838463769,34.3030869307711,60.6882080573228,5.008705011906099,52.8864374083696,18457027.0,25.278,1964380.0,102808590.0
3443,MEX,Mexico,2001,13.4515095310236,25.1709637684237,4.11823283165083,78.60652140055791,3.8237362367677097,,1744.64468927215,50.3480871269577,-0.6054923900873921,33.928565107280804,60.9985423672584,5.0728925254608,53.6225535636205,18617824.0,24.955,1964380.0,104239563.0
3444,MEX,Mexico,2002,11.558024050844,33.6345865218922,4.515091997257691,80.26552280012599,3.66136115177231,,1753.75058379659,50.33957310374121,0.131917168641934,33.5533154129205,61.314793702345895,5.13189088473363,54.311220453201,18780246.0,24.635,1964380.0,105578297.0
3445,MEX,Mexico,2003,9.301542147028,41.9112142536308,4.913722114088941,81.68466462045221,4.1000711184309,,1719.34437274579,50.3296736976685,1.42267124240306,33.1756224514428,61.6323529084321,5.192024640125191,54.985168342807206,18944086.0,24.318,1964380.0,106888418.0
3446,MEX,Mexico,2004,10.8345798731108,41.6193841233816,3.95196093602242,81.2928766699335,3.92058252093327,,1817.73470373346,50.3193201134233,4.2957142512237,32.7992004125115,61.9399086007845,5.26089098670395,55.6896123871499,19109583.0,24.003,1964380.0,108257822.0
3447,MEX,Mexico,2005,11.3438847032478,39.0110859106811,4.4314933373799805,79.9588225885171,4.26579937085509,,1869.74865834798,50.3092541920572,3.03257365857694,32.424832779953,62.23282018702021,5.34234703302677,56.4561362174953,19276065.0,23.692,1964380.0,109747906.0
3448,MEX,Mexico,2006,12.1817686289599,44.875032063614206,4.35504040015391,79.821565986918,3.64162498396819,,1877.5600270336,50.2997440620508,4.94451434826912,31.941494371975,62.6235139578077,5.4349916702172605,57.29718202628671,19444230.0,23.383,1964380.0,111382857.0
3449,MEX,Mexico,2007,10.6011434434672,48.386469900075,4.05024621734754,81.4472216500255,3.9013886891598304,,1905.74680040213,50.290864257389295,3.22483781990499,31.4578114954039,63.0012050446735,5.54098345992262,58.20076339412021,19613862.0,23.077,1964380.0,113139374.0
3450,MEX,Mexico,2008,14.9581166624669,50.4818301911285,3.7431562550111095,77.5555708275109,3.7431562550111095,,1908.3466691662695,50.282882073494605,1.3799431666632398,30.9697698032477,63.3756651061036,5.65456509064868,59.143918825072696,19785210.0,22.773,1964380.0,114972821.0
3451,MEX,Mexico,2009,10.2331015725258,53.0448773200023,4.02267808232297,81.8881801988163,3.85604014633492,,1863.53515829716,50.27600249185871,-4.74367193631288,30.4740688256635,63.7580523055429,5.767878868793679,60.0918809640166,19957578.0,22.473,1964380.0,116815612.0
3452,MEX,Mexico,2010,13.6952591772736,52.011068068622,2.16897251429626,80.2335362479247,3.90223206050544,99.0,1903.9848254485,50.2703259522946,5.1991248920523,29.972560045123803,64.1491905134908,5.878249441385321,61.01882352941179,20131688.0,22.175,1964380.0,118617542.0
3453,MEX,Mexico,2011,12.2587776376856,52.8267255279089,3.4103239283794804,80.714717902088,3.6161805318469296,,2074.24448867813,50.2659832835004,3.9195839325612,29.4863274972396,64.53460068228479,5.97907182047553,61.91788420484071,20307317.0,21.882,1964380.0,120365271.0
